"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 11 18:26:14 GMT 2024","Thu Jul 11 18:26:16 GMT 2024","1716","chromium","applifting.spec.js","","","","Applifting report",""
